"TIME","GEO","INDIC_DE","Value"
"2014","Malta","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","44.9"
"2014","Netherlands","Median age of population","42.0"
"2014","Netherlands","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.2"
"2014","Netherlands","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","86.6"
"2014","Netherlands","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.8"
"2014","Netherlands","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","42.6"
"2014","Netherlands","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.4"
"2014","Netherlands","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","43.9"
"2014","Austria","Median age of population","42.9"
"2014","Austria","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","48.4"
"2014","Austria","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.5"
"2014","Austria","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.3"
"2014","Austria","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.2"
"2014","Austria","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","27.2"
"2014","Austria","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","42.3"
"2014","Poland","Median age of population","39.2"
"2014","Poland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","42.7"
"2014","Poland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","73.4"
"2014","Poland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.5"
"2014","Poland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.7"
"2014","Poland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","21.2"
"2014","Poland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","37.7"
"2014","Portugal","Median age of population","43.1"
"2014","Portugal","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.5"
"2014","Portugal","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.7"
"2014","Portugal","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.3"
"2014","Portugal","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.7"
"2014","Portugal","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.3"
"2014","Portugal","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","48.1"
"2014","Romania","Median age of population","40.8"
"2014","Romania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.1"
"2014","Romania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","79.1"
"2014","Romania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.8"
"2014","Romania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.5"
"2014","Romania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","24.3"
"2014","Romania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","41.5"
"2014","Slovenia","Median age of population","42.5"
"2014","Slovenia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.2"
"2014","Slovenia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.1"
"2014","Slovenia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.5"
"2014","Slovenia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","34.2"
"2014","Slovenia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.7"
"2014","Slovenia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","42.9"
"2014","Slovakia","Median age of population","38.6"
"2014","Slovakia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","40.6"
"2014","Slovakia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","69.0"
"2014","Slovakia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.5"
"2014","Slovakia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.3"
"2014","Slovakia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.0"
"2014","Slovakia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","33.7"
"2014","Finland","Median age of population","42.4"
"2014","Finland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","55.8"
"2014","Finland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","94.3"
"2014","Finland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.6"
"2014","Finland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","43.1"
"2014","Finland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.2"
"2014","Finland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","51.3"
"2014","Sweden","Median age of population","40.9"
"2014","Sweden","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","57.4"
"2014","Sweden","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","92.5"
"2014","Sweden","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","26.9"
"2014","Sweden","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","43.7"
"2014","Sweden","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.6"
"2014","Sweden","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","48.8"
"2014","United Kingdom","Median age of population","39.9"
"2014","United Kingdom","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","54.2"
"2014","United Kingdom","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","87.5"
"2014","United Kingdom","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.2"
"2014","United Kingdom","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","44.4"
"2014","United Kingdom","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","27.0"
"2014","United Kingdom","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","43.1"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Median age of population","42.1"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.9"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.9"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.6"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.1"
"2014","European Economic Area (EU-28 plus IS, LI, NO)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","45.2"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Median age of population","42.1"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.9"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.9"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.6"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.1"
"2014","European Economic Area (EU-27 plus IS, LI, NO)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","45.2"
"2014","European Free Trade Association","Median age of population","40.8"
"2014","European Free Trade Association","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.6"
"2014","European Free Trade Association","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.4"
"2014","European Free Trade Association","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.3"
"2014","European Free Trade Association","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","39.8"
"2014","European Free Trade Association","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.2"
"2014","European Free Trade Association","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","40.5"
"2014","Iceland","Median age of population","35.6"
"2014","Iceland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.9"
"2014","Iceland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.8"
"2014","Iceland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","31.0"
"2014","Iceland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","50.6"
"2014","Iceland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.9"
"2014","Iceland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","34.1"
"2014","Liechtenstein","Median age of population","42.5"
"2014","Liechtenstein","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","44.4"
"2014","Liechtenstein","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","74.6"
"2014","Liechtenstein","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.0"
"2014","Liechtenstein","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.7"
"2014","Liechtenstein","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","22.4"
"2014","Liechtenstein","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","37.9"
"2014","Norway","Median age of population","39.0"
"2014","Norway","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.8"
"2014","Norway","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.5"
"2014","Norway","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.7"
"2014","Norway","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","45.6"
"2014","Norway","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","24.2"
"2014","Norway","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","39.9"
"2014","Switzerland","Median age of population","42.1"
"2014","Switzerland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","48.1"
"2014","Switzerland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.2"
"2014","Switzerland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.1"
"2014","Switzerland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.0"
"2014","Switzerland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.1"
"2014","Switzerland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","41.2"
"2014","Montenegro","Median age of population","37.4"
"2014","Montenegro","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","46.9"
"2014","Montenegro","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","81.6"
"2014","Montenegro","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.3"
"2014","Montenegro","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","46.3"
"2014","Montenegro","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.6"
"2014","Montenegro","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","35.3"
"2014","Former Yugoslav Republic of Macedonia, the","Median age of population","37.1"
"2014","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","41.3"
"2014","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","71.2"
"2014","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2014","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","40.3"
"2014","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","17.5"
"2014","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","30.9"
"2014","Albania","Median age of population","35.1"
"2014","Albania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","45.3"
"2014","Albania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","81.9"
"2014","Albania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.9"
"2014","Albania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","51.0"
"2014","Albania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","17.5"
"2014","Albania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","30.9"
"2014","Serbia","Median age of population","42.9"
"2014","Serbia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.9"
"2014","Serbia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.6"
"2014","Serbia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.2"
"2014","Serbia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.1"
"2014","Serbia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.7"
"2014","Serbia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","47.5"
"2014","Turkey","Median age of population","30.4"
"2014","Turkey","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","47.6"
"2014","Turkey","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","79.6"
"2014","Turkey","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","36.3"
"2014","Turkey","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","59.3"
"2014","Turkey","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","11.3"
"2014","Turkey","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","20.3"
"2014","Andorra","Median age of population",":"
"2014","Andorra","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Andorra","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Andorra","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Andorra","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Andorra","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","Andorra","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Belarus","Median age of population","39.4"
"2014","Belarus","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Belarus","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Belarus","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Belarus","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Belarus","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.8"
"2014","Belarus","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","33.5"
"2014","Bosnia and Herzegovina","Median age of population",":"
"2014","Bosnia and Herzegovina","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Bosnia and Herzegovina","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Bosnia and Herzegovina","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Bosnia and Herzegovina","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Bosnia and Herzegovina","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","Bosnia and Herzegovina","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Moldova","Median age of population","34.8"
"2014","Moldova","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","35.2"
"2014","Moldova","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","62.3"
"2014","Moldova","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.8"
"2014","Moldova","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.5"
"2014","Moldova","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","13.5"
"2014","Moldova","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","24.8"
"2014","Monaco","Median age of population",":"
"2014","Monaco","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Monaco","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Monaco","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Monaco","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Monaco","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","Monaco","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Russia","Median age of population","38.4"
"2014","Russia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","41.6"
"2014","Russia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","68.0"
"2014","Russia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.1"
"2014","Russia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.5"
"2014","Russia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","18.6"
"2014","Russia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","32.5"
"2014","San Marino","Median age of population",":"
"2014","San Marino","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","San Marino","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","San Marino","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","San Marino","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","San Marino","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","San Marino","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Ukraine","Median age of population","39.8"
"2014","Ukraine","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","43.2"
"2014","Ukraine","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","70.8"
"2014","Ukraine","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.2"
"2014","Ukraine","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","34.0"
"2014","Ukraine","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","21.9"
"2014","Ukraine","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","36.8"
"2014","Armenia","Median age of population",":"
"2014","Armenia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Armenia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Armenia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Armenia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Armenia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2014","Armenia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2014","Azerbaijan","Median age of population","30.1"
"2014","Azerbaijan","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2014","Azerbaijan","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2014","Azerbaijan","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2014","Azerbaijan","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2014","Azerbaijan","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","8.1"
"2014","Azerbaijan","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","14.9"
"2014","Georgia","Median age of population","37.5"
"2014","Georgia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","45.1"
"2014","Georgia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","74.0"
"2014","Georgia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.9"
"2014","Georgia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","40.4"
"2014","Georgia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","20.3"
"2014","Georgia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","33.6"
"2015","European Union (28 countries)","Median age of population","42.4"
"2015","European Union (28 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.6"
"2015","European Union (28 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.9"
"2015","European Union (28 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2015","European Union (28 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.7"
"2015","European Union (28 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.8"
"2015","European Union (28 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","46.2"
"2015","European Union (27 countries)","Median age of population","42.4"
"2015","European Union (27 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.7"
"2015","European Union (27 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","84.9"
"2015","European Union (27 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2015","European Union (27 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.7"
"2015","European Union (27 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.8"
"2015","European Union (27 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","46.2"
"2015","Euro area (19 countries)","Median age of population","43.3"
"2015","Euro area (19 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","53.6"
"2015","Euro area (19 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.8"
"2015","Euro area (19 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.5"
"2015","Euro area (19 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.1"
"2015","Euro area (19 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.1"
"2015","Euro area (19 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","47.6"
"2015","Euro area (18 countries)","Median age of population","43.3"
"2015","Euro area (18 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","53.7"
"2015","Euro area (18 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.8"
"2015","Euro area (18 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.5"
"2015","Euro area (18 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.2"
"2015","Euro area (18 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.2"
"2015","Euro area (18 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","47.7"
"2015","Euro area (17 countries)","Median age of population",":"
"2015","Euro area (17 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2015","Euro area (17 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2015","Euro area (17 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2015","Euro area (17 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2015","Euro area (17 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2015","Euro area (17 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2015","Euro area (16 countries)","Median age of population",":"
"2015","Euro area (16 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2015","Euro area (16 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2015","Euro area (16 countries)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2015","Euro area (16 countries)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2015","Euro area (16 countries)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2015","Euro area (16 countries)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2015","Belgium","Median age of population","41.4"
"2015","Belgium","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","54.0"
"2015","Belgium","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","87.1"
"2015","Belgium","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","26.2"
"2015","Belgium","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","42.3"
"2015","Belgium","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","27.8"
