"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-06-14 13:54:55 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Germany,Eritrea,2016,January,627
Germany,Eritrea,2016,February,920
Germany,Eritrea,2016,March,830
Germany,Eritrea,2016,April,1152
Germany,Ghana,2016,January,53
Germany,Ghana,2016,February,74
Germany,Ghana,2016,March,121
Germany,Ghana,2016,April,115
Germany,Guinea-Bissau,2016,January,8
Germany,Guinea-Bissau,2016,February,9
Germany,Guinea-Bissau,2016,March,30
Germany,Guinea-Bissau,2016,April,11
Germany,Greece,2016,January,1
Germany,Guinea,2016,January,45
Germany,Guinea,2016,February,60
Germany,Guinea,2016,March,74
Germany,Guinea,2016,April,123
Germany,Hungary,2016,January,1
Germany,Hungary,2016,April,8
Germany,Ethiopia,2016,January,111
Germany,Ethiopia,2016,February,102
Germany,Ethiopia,2016,March,74
Germany,Ethiopia,2016,April,166
Germany,France,2016,March,1
Germany,Gabon,2016,March,1
Germany,Gabon,2016,April,5
Germany,Gambia,2016,January,91
Germany,Gambia,2016,February,155
Germany,Gambia,2016,March,302
Germany,Gambia,2016,April,363
Germany,Georgia,2016,January,124
Germany,Georgia,2016,February,200
Germany,Georgia,2016,March,192
Germany,Georgia,2016,April,236
Germany,"Côte d'Ivoire",2016,January,42
Germany,"Côte d'Ivoire",2016,February,18
Germany,"Côte d'Ivoire",2016,March,41
Germany,"Côte d'Ivoire",2016,April,49
Germany,India,2016,January,108
Germany,India,2016,February,155
Germany,India,2016,March,180
Germany,India,2016,April,213
Germany,Indonesia,2016,April,1
Germany,"Iran (Islamic Rep. of)",2016,January,1061
Germany,"Iran (Islamic Rep. of)",2016,February,1626
Germany,"Iran (Islamic Rep. of)",2016,March,1693
Germany,"Iran (Islamic Rep. of)",2016,April,1981
Germany,Iraq,2016,January,6567
Germany,Iraq,2016,February,9999
Germany,Iraq,2016,March,8982
Germany,Iraq,2016,April,9505
Germany,Israel,2016,March,2
Germany,Jamaica,2016,April,2
Germany,Morocco,2016,January,211
Germany,Morocco,2016,February,208
Germany,Morocco,2016,March,184
Germany,Morocco,2016,April,432
Germany,Mozambique,2016,April,1
Germany,Myanmar,2016,January,2
Germany,Myanmar,2016,February,2
Germany,Myanmar,2016,March,8
Germany,Myanmar,2016,April,8
Germany,Mauritania,2016,January,12
Germany,Mauritania,2016,February,10
Germany,Mauritania,2016,March,14
Germany,Mauritania,2016,April,15
Germany,Liberia,2016,January,3
Germany,Liberia,2016,February,3
Germany,Liberia,2016,March,8
Germany,Liberia,2016,April,7
Germany,Jordan,2016,January,10
Germany,Jordan,2016,February,19
Germany,Jordan,2016,March,13
Germany,Jordan,2016,April,16
Germany,"The former Yugoslav Rep. of Macedonia",2016,January,236
Germany,"The former Yugoslav Rep. of Macedonia",2016,February,349
Germany,"The former Yugoslav Rep. of Macedonia",2016,March,294
Germany,"The former Yugoslav Rep. of Macedonia",2016,April,363
Germany,Kazakhstan,2016,January,1
Germany,Kazakhstan,2016,March,5
Germany,Kazakhstan,2016,April,1
Germany,Libya,2016,January,49
Germany,Libya,2016,February,69
Germany,Libya,2016,March,78
Germany,Libya,2016,April,55
Germany,Nepal,2016,January,1
Germany,Nepal,2016,February,4
Germany,Nepal,2016,March,5
Germany,Nepal,2016,April,11
Germany,Niger,2016,January,5
Germany,Niger,2016,February,2
Germany,Niger,2016,March,11
Germany,Niger,2016,April,8
Germany,Nigeria,2016,January,103
Germany,Nigeria,2016,February,296
Germany,Nigeria,2016,March,456
Germany,Nigeria,2016,April,806
Germany,Oman,2016,April,1
Germany,"Rep. of Moldova",2016,January,216
Germany,"Rep. of Moldova",2016,February,603
Germany,"Rep. of Moldova",2016,March,635
Germany,"Rep. of Moldova",2016,April,91
Germany,Mexico,2016,February,1
Germany,Mexico,2016,April,1
Germany,Lebanon,2016,January,304
Germany,Lebanon,2016,February,248
Germany,Lebanon,2016,March,304
Germany,Lebanon,2016,April,375
Germany,Pakistan,2016,January,744
Germany,Pakistan,2016,February,916
Germany,Pakistan,2016,March,1171
Germany,Pakistan,2016,April,1038
Germany,Philippines,2016,March,5
Germany,Philippines,2016,April,3
Germany,Poland,2016,March,1
Germany,Kenya,2016,February,3
Germany,Kenya,2016,March,6
Germany,Kenya,2016,April,17
Germany,Kyrgyzstan,2016,January,1
Germany,Kyrgyzstan,2016,March,17
Germany,Kyrgyzstan,2016,April,1
Germany,"Rep. of Korea",2016,March,1
Germany,"Dem. People's Rep. of Korea",2016,February,6
Germany,Kuwait,2016,March,1
Germany,Kuwait,2016,April,1
Germany,Qatar,2016,April,1
Germany,Romania,2016,March,1
Germany,Mali,2016,January,13
Germany,Mali,2016,February,25
Germany,Mali,2016,March,49
Germany,Mali,2016,April,55
Germany,Malaysia,2016,March,1
Germany,Malawi,2016,April,3
Germany,"Sri Lanka",2016,January,9
Germany,"Sri Lanka",2016,February,18
Germany,"Sri Lanka",2016,March,24
Germany,"Sri Lanka",2016,April,25
Germany,Montenegro,2016,January,133
Germany,Montenegro,2016,February,70
Germany,Montenegro,2016,March,85
Germany,Montenegro,2016,April,134
Germany,Mongolia,2016,January,13
Germany,Mongolia,2016,February,13
Germany,Mongolia,2016,March,28
Germany,Mongolia,2016,April,19
Germany,"Russian Federation",2016,January,240
Germany,"Russian Federation",2016,February,400
Germany,"Russian Federation",2016,March,387
Germany,"Russian Federation",2016,April,850
Germany,Rwanda,2016,January,8
Germany,Rwanda,2016,February,3
Germany,Rwanda,2016,March,4
Germany,Rwanda,2016,April,2
Germany,"El Salvador",2016,March,4
Germany,"Saudi Arabia",2016,January,1
Germany,"Saudi Arabia",2016,February,1
Germany,"Saudi Arabia",2016,March,5
Germany,"Saudi Arabia",2016,April,15
Germany,Stateless,2016,January,594
Germany,Stateless,2016,February,597
Germany,Stateless,2016,March,504
Germany,Stateless,2016,April,466
Germany,Sudan,2016,January,80
Germany,Sudan,2016,February,73
Germany,Sudan,2016,March,122
Germany,Sudan,2016,April,146
Germany,Slovakia,2016,February,1
Germany,Senegal,2016,January,17
Germany,Senegal,2016,February,38
Germany,Senegal,2016,March,67
Germany,Senegal,2016,April,37
Germany,"Sierra Leone",2016,January,2
Germany,"Sierra Leone",2016,February,14
Germany,"Sierra Leone",2016,March,25
Germany,"Sierra Leone",2016,April,41
Germany,Somalia,2016,January,126
Germany,Somalia,2016,February,184
Germany,Somalia,2016,March,248
Germany,Somalia,2016,April,444
Germany,Spain,2016,March,1
Germany,"Syrian Arab Rep.",2016,January,27146
Germany,"Syrian Arab Rep.",2016,February,33493
Germany,"Syrian Arab Rep.",2016,March,27878
Germany,"Syrian Arab Rep.",2016,April,25791
Germany,"United Rep. of Tanzania",2016,March,1
Germany,"United Rep. of Tanzania",2016,April,1
Germany,Thailand,2016,March,1
Germany,Thailand,2016,April,1
Germany,Tajikistan,2016,January,8
Germany,Tajikistan,2016,February,35
Germany,Tajikistan,2016,March,54
Germany,Tajikistan,2016,April,130
Germany,Turkmenistan,2016,January,32
Germany,Turkmenistan,2016,February,48
Germany,Turkmenistan,2016,March,46
Germany,Turkmenistan,2016,April,17
Germany,"Viet Nam",2016,January,35
Germany,"Viet Nam",2016,February,36
Germany,"Viet Nam",2016,March,12
Germany,"Viet Nam",2016,April,44
Germany,Togo,2016,January,5
Germany,Togo,2016,February,14
Germany,Togo,2016,March,17
Germany,Togo,2016,April,26
Germany,Tunisia,2016,January,36
Germany,Tunisia,2016,February,79
Germany,Tunisia,2016,March,95
Germany,Tunisia,2016,April,90
Germany,Turkey,2016,January,94
Germany,Turkey,2016,February,189
Germany,Turkey,2016,March,167
Germany,Turkey,2016,April,272
Germany,"United Arab Emirates",2016,February,1
Germany,"United Arab Emirates",2016,April,1
Germany,Uganda,2016,February,4
Germany,Uganda,2016,March,16
Germany,Uganda,2016,April,22
Germany,Ukraine,2016,January,221
Germany,Ukraine,2016,February,189
Germany,Ukraine,2016,March,331
Germany,Ukraine,2016,April,375
Germany,"United States of America",2016,March,4
Germany,Uzbekistan,2016,January,1
Germany,Uzbekistan,2016,February,2
Germany,Uzbekistan,2016,March,6
Germany,Uzbekistan,2016,April,3
Germany,"Venezuela (Bolivarian Republic of)",2016,January,1
Germany,"Venezuela (Bolivarian Republic of)",2016,February,3
Germany,"Venezuela (Bolivarian Republic of)",2016,March,1
Germany,"South Sudan",2016,January,5
Germany,"South Sudan",2016,February,4
Germany,"South Sudan",2016,March,6
Germany,"South Sudan",2016,April,11
Greece,Albania,2016,January,67
Greece,Albania,2016,February,115
Greece,Albania,2016,March,124
Greece,Algeria,2016,January,6
Greece,Algeria,2016,February,14
Greece,Algeria,2016,March,26
Greece,Egypt,2016,January,26
Greece,Egypt,2016,February,24
Greece,Egypt,2016,March,44
Greece,Armenia,2016,January,5
Greece,Armenia,2016,February,4
Greece,Armenia,2016,March,5
Greece,Burundi,2016,January,2
Greece,Burundi,2016,February,2
Germany,Yemen,2016,January,46
Germany,Yemen,2016,February,35
Germany,Yemen,2016,March,16
Germany,Yemen,2016,April,14
Germany,Zambia,2016,March,2
Germany,Zimbabwe,2016,March,3
Germany,Zimbabwe,2016,April,1
Greece,"Burkina Faso",2016,January,4
Greece,"Burkina Faso",2016,February,3
Greece,"Burkina Faso",2016,March,4
Greece,Belarus,2016,January,1
Greece,China,2016,January,11
Greece,China,2016,February,4
Greece,China,2016,March,9
Greece,Chile,2016,January,1
Greece,Bangladesh,2016,January,58
Greece,Bangladesh,2016,February,66
Greece,Bangladesh,2016,March,69
Greece,Afghanistan,2016,January,18
Greece,Afghanistan,2016,February,33
Greece,Afghanistan,2016,March,86
Greece,Cameroon,2016,January,11
Greece,Cameroon,2016,February,16
Greece,Cameroon,2016,March,26
Greece,Congo,2016,January,3
Greece,Congo,2016,March,1
Greece,"Dem. Rep. of the Congo",2016,January,9
Greece,"Dem. Rep. of the Congo",2016,February,10
Greece,"Dem. Rep. of the Congo",2016,March,13
Greece,Comoros,2016,February,1
Greece,Comoros,2016,March,1
Greece,Cuba,2016,March,1
Greece,"Dominican Rep.",2016,January,4
Greece,"Dominican Rep.",2016,February,6
Greece,"Dominican Rep.",2016,March,9
Greece,"Equatorial Guinea",2016,March,1
Greece,Eritrea,2016,January,42
Greece,Eritrea,2016,February,21
Greece,Eritrea,2016,March,20
Greece,Ethiopia,2016,January,11
Greece,Ethiopia,2016,February,8
Greece,Ethiopia,2016,March,5
Greece,Gambia,2016,January,6
Greece,Gambia,2016,February,2
Greece,Gambia,2016,March,8
Greece,Palestinian,2016,January,2
Greece,Palestinian,2016,February,8
Greece,Palestinian,2016,March,5
Greece,Georgia,2016,January,40
Greece,Georgia,2016,February,50
Greece,Georgia,2016,March,58
Greece,Ghana,2016,January,4
Greece,Ghana,2016,February,9
Greece,Ghana,2016,March,4
Greece,Guinea,2016,February,4
Greece,Guinea,2016,March,6
Greece,Haiti,2016,January,2
Greece,Haiti,2016,February,1
Greece,"Côte d'Ivoire",2016,January,5
Greece,"Côte d'Ivoire",2016,February,13
Greece,"Côte d'Ivoire",2016,March,2
Greece,India,2016,January,8
Greece,India,2016,February,10
Greece,India,2016,March,6
Greece,Indonesia,2016,February,2
Greece,"Iran (Islamic Rep. of)",2016,January,42
Greece,"Iran (Islamic Rep. of)",2016,February,104
Greece,"Iran (Islamic Rep. of)",2016,March,143
Greece,Iraq,2016,January,60
Greece,Iraq,2016,February,97
Greece,Iraq,2016,March,325
Greece,Jordan,2016,February,2
Greece,Kenya,2016,February,1
Greece,Liberia,2016,February,2
Greece,Liberia,2016,March,1
Greece,Libya,2016,January,1
Greece,Libya,2016,February,2
Greece,Libya,2016,March,3
Greece,Lebanon,2016,January,11
Greece,Lebanon,2016,February,10
Greece,Lebanon,2016,March,7
Greece,"Sri Lanka",2016,January,1
Greece,Mauritania,2016,January,1
Greece,"Rep. of Moldova",2016,January,1
Greece,"Rep. of Moldova",2016,February,4
Greece,"Rep. of Moldova",2016,March,2
Greece,Mali,2016,January,4
Greece,Mali,2016,February,11
Greece,Mali,2016,March,9
Greece,Malaysia,2016,February,3
Greece,Morocco,2016,January,29
Greece,Morocco,2016,February,54
Greece,Morocco,2016,March,69
Greece,Myanmar,2016,March,1
Greece,Nepal,2016,January,3
Greece,Nepal,2016,February,10
Greece,Nepal,2016,March,4
Greece,Niger,2016,January,1
Greece,Niger,2016,February,1
Greece,Nigeria,2016,January,12
Greece,Nigeria,2016,February,24
Greece,Nigeria,2016,March,15
Greece,Norway,2016,February,2
Greece,Pakistan,2016,January,205
Greece,Pakistan,2016,February,205
Greece,Pakistan,2016,March,172
Greece,Philippines,2016,January,1
Greece,Philippines,2016,March,1
Greece,"Russian Federation",2016,January,2
Greece,Rwanda,2016,February,1
Greece,Senegal,2016,January,1
Greece,Senegal,2016,February,5
Greece,Senegal,2016,March,1
Greece,"Sierra Leone",2016,January,5
Greece,"Sierra Leone",2016,February,10
Greece,"Sierra Leone",2016,March,3
Greece,Somalia,2016,January,9
Greece,Somalia,2016,February,8
Greece,Somalia,2016,March,14
Greece,"Viet Nam",2016,February,3
Greece,Stateless,2016,January,12
Greece,Stateless,2016,February,8
Greece,Stateless,2016,March,73
Greece,Sudan,2016,January,7
Greece,Sudan,2016,February,5
Greece,Sudan,2016,March,4
Greece,"Syrian Arab Rep.",2016,January,220
Greece,"Syrian Arab Rep.",2016,February,266
Greece,"Syrian Arab Rep.",2016,March,1396
Greece,"United Rep. of Tanzania",2016,March,3
Greece,Togo,2016,January,2
Greece,Togo,2016,February,1
Greece,Tunisia,2016,January,1
Greece,Tunisia,2016,February,2
Greece,Tunisia,2016,March,1
Greece,Turkey,2016,January,5
Greece,Turkey,2016,February,13
Greece,Turkey,2016,March,12
Greece,Uganda,2016,January,6
Greece,Uganda,2016,February,10
Greece,Uganda,2016,March,6
Greece,Ukraine,2016,January,6
Greece,Ukraine,2016,February,9
Greece,Ukraine,2016,March,12
Greece,"Venezuela (Bolivarian Republic of)",2016,January,1
Greece,"Venezuela (Bolivarian Republic of)",2016,March,2
Greece,"Western Sahara",2016,February,3
Greece,"Western Sahara",2016,March,1
Greece,Yemen,2016,January,52
Greece,Yemen,2016,February,20
Greece,Yemen,2016,March,5
Croatia,Afghanistan,2016,January,1
Croatia,Afghanistan,2016,February,2
Croatia,Afghanistan,2016,March,18
Croatia,Afghanistan,2016,April,55
Croatia,Albania,2016,April,1
Croatia,Algeria,2016,February,2
Croatia,Algeria,2016,March,7
Croatia,Algeria,2016,April,8
Croatia,"Bosnia and Herzegovina",2016,February,1
Croatia,Palestinian,2016,February,1
Croatia,Palestinian,2016,April,1
Croatia,Germany,2016,January,1
Croatia,"Iran (Islamic Rep. of)",2016,February,2
Croatia,"Iran (Islamic Rep. of)",2016,March,8
Croatia,"Iran (Islamic Rep. of)",2016,April,8
Croatia,Iraq,2016,February,7
Croatia,Iraq,2016,March,58
Croatia,Iraq,2016,April,33
Croatia,Kuwait,2016,March,1
Croatia,Lebanon,2016,February,1
Croatia,Lebanon,2016,March,1
Croatia,"The former Yugoslav Rep. of Macedonia",2016,January,3
Croatia,"The former Yugoslav Rep. of Macedonia",2016,April,1
Croatia,Morocco,2016,February,3
Croatia,Morocco,2016,March,6
Croatia,Morocco,2016,April,9
Croatia,Nigeria,2016,March,1
Croatia,Nigeria,2016,April,1
Croatia,Pakistan,2016,April,9
Croatia,"Russian Federation",2016,January,1
Croatia,"Russian Federation",2016,February,1
